Family,Ju_E1_D_1,Ju_E1_D_2,Ju_E1_D_3,Ap_E1_D_3,Au_E1_D_1,Au_E1_D_3,Ap_E1_D_2,Ap_E1_D_1,Au_E1_D_2,Ap_E2_D_2,Au_E2_D_3,Au_E2_D_1,Ap_E2_D_1,Ju_E2_D_2,Ju_E2_D_1,Ap_E2_D_3,Au_E2_D_2,Ju_E2_D_3,Au_E3_D_3,Au_E3_D_1,Ap_E3_D_1,Ap_E3_D_2,Ju_E3_D_2,Au_E3_D_2,Ju_E3_D_1,Ap_E3_D_3,Ju_E3_D_3,Ju_E4_D_3,Au_E4_D_2,Au_E4_D_1,Ju_E4_D_1,Ap_E4_D_1,Au_E4_D_3,Ap_E4_D_2,Ju_E4_D_2,Ap_E4_D_3,Ju_E1_W_3,Au_E1_W_3,Ap_E1_W_3,Au_E1_W_2,Ap_E1_W_1,Ap_E1_W_2,Ju_E1_W_1,Ju_E1_W_2,Au_E1_W_1,Ap_E2_W_1,Au_E2_W_3,Au_E2_W_2,Au_E2_W_1,Ap_E2_W_3,Ju_E2_W_2,Ap_E2_W_2,Ju_E2_W_3,Ju_E2_W_1,Ju_E3_W_2,Ap_E3_W_2,Ap_E3_W_3,Au_E3_W_2,Ap_E3_W_1,Au_E3_W_1,Ju_E3_W_3,Ju_E3_W_1,Au_E3_W_3,Ap_E4_W_3,Ju_E4_W_1,Au_E4_W_1,Au_E4_W_2,Ju_E4_W_3,Au_E4_W_3,Ap_E4_W_1,Ju_E4_W_2,Ap_E4_W_2
GH5_34,0,0,0,0.421682127,0.594915424,0.121184265,0,0,0.295246632,0,0.84137848,0,0,0,0,0.234106412,0,0.379313267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1268343,2.393479018,2.216663794,1.49533172,1.320655769,1.318307678,0.490142876,3.950219831,2.170758927,1.582646488,0,0.194472718,0.156433017,0.07707812,0.253638788,0.27530846,0,0.376388854,0,0.483678447,0.190820207,0.294149286,0.286315011,0,0.496810797,0.322621773,0.291549209,0.273184325,0.12792329,0,0.977589005,0.401151979,0.530607497,0.521602344,1.777862797,0.535413544,1.344526045
PL16,0,0,0,0,0,0,0,0.07617388,0.096072317,0,0,0.078031981,0.151392712,0,0.142435635,0,0.241830105,0.124179939,0.468602318,0.637160771,0.730303351,0.516761747,1.915882623,0.304914056,0.664755478,0.75456207,0.457195258,0.244670461,1.078006462,0.353651871,1.733665416,1.009936353,0.465596417,0.781727633,0.417580911,0.427348171,0,0,0,0,0,0,0,0,0,0.477023122,0.193249619,0,0,0,0,0.147362223,0,0,0,0,0,0,0.13836874,0,0.341038245,0,0.151961715,0.660850799,0.15081925,1.038985648,0.278727026,0.351908202,0.494857074,0.292492277,0.076228369,0.75609386
GH101,0.078123377,0.198553052,0,0,0,0.716949844,0,0.18419094,0.280698247,0,0.221952419,0,0,2.23613863,3.094094759,0.10154013,0.084009253,0,5.448526628,0.136193374,0.396048243,0.066363894,1.111360711,0.689909176,0,0.19597122,0.998140743,0,0,0,0.193740766,0,0.102895306,0,0,0,0,0,0,0,0,0,0.318029495,0,0,0,0,0,0,0,0,0,0,0,1.223384955,0.725416355,0.124093574,3.061126491,0.901505449,0,0.833079834,0.456850117,4.49153173,0,0,0,0,0,0,0,0,0.045235821
GH118,0.86126259,0,0.560518643,0.423730667,0.271269444,0.585621421,0,0,0.329270982,0.983386976,0.593539342,0.792761129,1.210947959,0.827316202,0.386420842,1.320423297,0.480100946,1.981758744,0.65189453,0.336009929,0.181128564,0.166560362,0.781783188,0.467386509,0.477260343,0,1.092878257,0.526845154,0,0.190378288,0.701426422,0.193596583,0.184009854,0.519127867,0.194040664,0.195343338,0.415232204,0.287658326,0.725282711,0.636791108,0.18605878,0.160882097,0,0.749270963,0.184062097,0.152846726,0.552385034,0.340536884,0.26890745,0.327795541,0.578945509,0.184306203,0.342755408,0.422328055,0.699091267,0.195451766,0,0,0,0,0,0.479764522,0,0,0,0,0,0.427684056,0.177465698,0.101465655,0,0.888982222
GT101,0.148368765,0,0,0,0,0,0.768881125,0,0.135631506,0,0,0,0,0,0,0,0,0,0.759133917,0.636945027,0.375031676,0.130685823,2.49131474,0,0.165450252,0.490832533,0.421652331,0.125308656,0,0.224843323,0.357238785,0.734475652,0,0.638012539,2.163444233,0.384275408,0.847101249,0.30001691,0.981894723,0.863067541,0.225042525,0.194989101,0.111057919,0,1.673835926,0,0,0,0,0,0,0,0,0,0.25938025,0.519419332,0.154703322,0.485424306,0.309945977,0,1.82962705,0.327023225,0.270967878,0.123815662,0,0,0.114765074,0.872911494,0.132507721,0,0.911849386,0
PL3,0,0.775931746,0.316150237,0,0,0,0,0.176939328,0.69005503,0,0.267261399,0,0,0.300935309,0.209905147,0,0.657808305,0,0,0,1.888909404,0.612371402,1.004891686,0.530377016,1.233456254,0,0.486708138,0,0.160645792,0.398776744,0.294782321,1.180841721,0.507505305,0.729907953,0.33438454,0.663907984,0,0.173278147,0,0,0,0,0,0,0,0,0,0,0.076108584,0,0,0.106789182,0,0,0.120083449,0,0.289190346,1.072523683,0.466526137,0.42543457,0.898391111,0.119186784,0.933479854,0,0,1.250596608,1.034810447,0,0,0,0,0.16099678
GT31,0.158348727,0.204785659,0.190756323,0.133634529,0.471333959,0.096010722,0.088402757,0,0.300698172,0,0.244490249,0,0.100136435,0.107284112,0,0,0.281412163,0.467762997,0,0.184133441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882865086,0.638033417,1.208997829,1.220651891,3.510686375,2.264813299,0.188310669,0.14492106,1.218286589,0.05818513,0.478712915,1.04230284,0.217202189,0.11436308,0.916830112,0.605138699,0.617080711,0.668082528,0,0,0,0,0,0,0,0,0,0.519073352,0.535709976,0,0,0,0.477027797,0,0,0
GH43_13,0.715779044,0.308562176,0,0,0,0,0,0,0,1.174581647,0.456914523,2.505496494,0.778968316,0.576490531,0.288303454,0.293994099,0.738499949,0.970336264,0.722149673,0,0.922983948,0.542331212,1.4633604,1.155559904,0,0.468865723,0.980650698,0.25325539,0,0,1.011530734,0,1.326807897,0.249545676,0.279827062,0,1.191257811,0.097302344,0.40042039,0.571743516,0.045441279,0.29799059,1.283227148,0.836919122,0,0.162761108,0,0,0,0.185453643,0,0.1962612,0,0,0,0,0,0,0,0.241825966,0,0,0.236740356,0,0.218835775,0,0,1.208332306,0.576120527,0,1.892525866,0
GH43_21,0.415118019,0.361929554,0.126095524,1.325744236,0.76771759,0.3445171,0.359032932,0.392066957,1.21235173,0.091352545,0.33391083,0.199544908,0.654200377,0.298720045,0.317133645,0.849701679,0.08336221,0.125543732,0.429381663,0,0.320995821,0.022989387,0.070867505,0.13846068,0.063471964,0.066020725,0.122083713,0.5875727,0.034563844,0.432478564,0.312089945,0.347558928,0.068225575,0.202369871,0.47830676,0.036213853,0.092872884,1.356815173,0.105122183,0.082073228,0.1018345,0.101556824,0.367743256,0.275766078,0.289160653,0.494416835,0.645976437,0.389472979,0.203660541,0.286731272,0.51290965,0.179692309,0.593964373,0.684429014,0,0.127934164,0.12086197,0,0,0,0,0.488497545,0.116713522,0.222766005,0.291781033,0.072658705,0.244321808,0.281768319,0.285236144,0,0.430633002,0
PL3_2,0.173096893,0.223858834,0.282453974,0,0,0.115547787,0,0.130647062,0.539096261,0.271622006,0.219961956,0.359514648,0.462008795,1.290629474,0.165028874,1.331620329,0.432792499,0.204531664,0.120269763,0.676961181,0,0.499681087,0.34224092,0.813878457,1.417878432,0.898882181,0,0.235875118,0.297007918,0.15163852,0.445028909,0.525254102,0,0.275660921,0,0,0,0,0.283631768,0,0.115830711,0.557968011,0,0,0,0,0,0,0,0,0,0,0,0,0,1.327319014,0.373451415,0.121548825,0.947856045,1.348332394,0.614947482,0.238373567,2.645970004,0.156929153,0,0.204739839,0.950254813,0,0,0.096156406,0,0.329051688
GH126,0.613524895,0.581651439,0.158130603,0,0.190102969,0,0.070653941,0.919469256,0.282455376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355627338,4.980772758,0.535276176,1.309859709,0.501860036,0.248935035,0.524274639,0.365832669,2.575898858,0,0,0,0,0.158960265,1.53282167,0,0.357757595,0.697490781,0,0,0,0,0,0,0,0,0,0,1.24006939,0.366825545,0.314653912,0.66528631,1.097832321,0,0.602931201,0
